Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating,Order_Processing_Days,Shipping_Delay_Days,Is_Delayed,Cost_Per_Unit,Cost_Per_KM,Speed_Index_KMPD,Enc_Shipping_Mode_Express Air,Enc_Shipping_Mode_Ground Freight,Enc_Shipping_Mode_Same-Day Courier,Enc_Shipping_Mode_Standard Delivery,Enc_Customer_Segment_Consumer,Enc_Customer_Segment_Corporate,Enc_Customer_Segment_Home Office,Enc_Customer_Segment_Small Business,Enc_Region_Central,Enc_Region_East,Enc_Region_North,Enc_Region_South,Enc_Region_West,Norm_Quantity,Norm_Sales_USD,Norm_Shipping_Cost_USD,Norm_Delivery_Time_Days,Norm_Distance_KM,Norm_Cost_Per_Unit,Norm_Cost_Per_KM
ORD-2024-1374,2024-01-15,2024-01-16,Consumer,Electronics,2,490.94,31.2,6.4,5,250.7,WH-West,West,Standard Delivery,Delivered,4.0,1,1.4,1,15.6,0.1245,39.17,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0127,0.2158,0.1031,0.5339,0.0893,0.0576,0.0536
ORD-2024-1561,2024-05-25,2024-05-26,Consumer,Apparel,1,75.07,92.99,1.0,1,374.4,WH-Central,North,Same-Day Courier,Delivered,4.0,1,0.0,0,92.99,0.2484,374.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0211,0.3776,0.0452,0.1582,0.393,0.1133
ORD-2024-1549,2024-03-03,2024-03-04,Home Office,Electronics,4,973.36,78.69,5.5,5,1334.3,WH-East,South,Standard Delivery,Delivered,5.0,1,0.5,1,19.67,0.059,242.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0.038,0.4417,0.3141,0.4525,0.6924,0.0752,0.022
ORD-2024-1777,2024-04-16,2024-04-17,Corporate,Healthcare Supplies,1,127.09,70.78,5.2,5,1290.3,WH-Central,East,Standard Delivery,Delivered,4.0,1,0.2,1,70.78,0.0549,248.13,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0455,0.2789,0.4253,0.668,0.2967,0.0201
ORD-2024-1058,2024-05-31,2024-06-01,Consumer,Office Supplies,1,36.9,139.7,3.3,2,1019.6,WH-North,North,Express Air,Delivered,4.0,1,1.3,1,139.7,0.137,308.97,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0032,0.5852,0.2534,0.5173,0.5954,0.0596
ORD-2024-2240,2024-02-21,2024-02-25,Home Office,Electronics,3,923.41,137.94,2.6,1,404.3,WH-Central,Central,Same-Day Courier,Delivered,4.0,4,1.6,1,45.98,0.3412,155.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0253,0.4184,0.5773,0.19,0.1748,0.1892,0.158
ORD-2024-2135,2024-01-11,2024-01-15,Consumer,Industrial Machinery,3,2165.61,47.49,4.8,5,662.5,WH-Central,East,Standard Delivery,Delivered,4.0,4,-0.2,0,15.83,0.0717,138.02,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0253,1.0,0.1755,0.3891,0.3185,0.0586,0.0281
ORD-2024-1679,2024-01-30,2024-02-01,Home Office,Electronics,1,222.61,96.57,5.9,5,1679.0,WH-West,West,Standard Delivery,Delivered,4.0,2,0.9,1,96.57,0.0575,284.58,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0902,0.3935,0.4887,0.8843,0.4085,0.0213
ORD-2024-1590,2024-05-27,2024-05-29,Consumer,Office Supplies,2,82.02,36.82,4.2,5,465.7,WH-South,East,Standard Delivery,Delivered,3.0,2,-0.8,0,18.41,0.0791,110.88,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0127,0.0244,0.128,0.3348,0.209,0.0698,0.0317
ORD-2024-1513,2024-05-04,2024-05-06,Home Office,Office Supplies,3,130.08,90.42,2.4,2,387.9,WH-South,South,Express Air,Delivered,4.0,2,0.4,1,30.14,0.2331,161.62,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0253,0.0469,0.3662,0.1719,0.1657,0.1206,0.1059
ORD-2024-1575,2024-05-12,2024-05-16,Small Business,Office Supplies,1,34.64,27.61,6.2,5,302.6,WH-Central,Central,Standard Delivery,Delayed,1.0,4,1.2,1,27.61,0.0912,48.81,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0022,0.0871,0.5158,0.1182,0.1096,0.0375
ORD-2024-1049,2024-05-16,2024-05-17,Consumer,Apparel,4,296.07,233.07,5.7,2,767.4,WH-East,North,Standard Delivery,Delivered,4.0,1,3.7,1,58.27,0.3037,134.63,0,0,0,1,1,0,0,0,0,0,1,0,0,0.038,0.1246,1.0,0.4706,0.3769,0.2425,0.14
ORD-2024-1328,2024-06-24,2024-06-27,Consumer,Industrial Machinery,3,2165.61,91.58,6.0,5,1604.7,WH-West,South,Standard Delivery,Delivered,4.0,3,1.0,1,30.53,0.0571,267.45,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,1.0,0.3714,0.4977,0.8429,0.1223,0.0211
ORD-2024-1962,2024-03-24,2024-03-26,Consumer,Electronics,2,529.02,56.93,6.8,5,1096.3,WH-South,East,Standard Delivery,Delayed,2.0,2,1.8,1,28.46,0.0519,161.22,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0127,0.2337,0.2174,0.5701,0.56,0.1133,0.0186
ORD-2024-1192,2024-05-15,2024-05-18,Small Business,Industrial Machinery,3,2165.61,52.44,9.3,7,462.1,WH-North,North,Ground Freight,Delayed,1.0,3,2.3,1,17.48,0.1135,49.69,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0253,1.0,0.1974,0.7964,0.207,0.0657,0.0483
ORD-2024-1086,2024-04-22,2024-04-25,Corporate,Electronics,2,480.14,69.2,6.8,7,824.5,WH-Central,North,Ground Freight,Delivered,4.0,3,-0.2,0,34.6,0.0839,121.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0127,0.2108,0.2719,0.5701,0.4087,0.1399,0.034
ORD-2024-1554,2024-05-17,2024-05-20,Home Office,Office Supplies,5,169.79,161.8,11.55,7,1886.88,WH-West,West,Ground Freight,Delayed,1.0,3,4.55,1,32.36,0.0858,163.37,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0506,0.0655,0.6833,1.0,1.0,0.1302,0.0349
ORD-2024-1743,2024-05-06,2024-05-07,Corporate,Electronics,1,311.69,172.75,2.5,1,794.2,WH-West,West,Standard Delivery,Delivered,4.0,1,1.5,1,172.75,0.2175,317.68,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.1319,0.732,0.181,0.3918,0.7386,0.0984
ORD-2024-2182,2024-05-21,2024-05-23,Corporate,Healthcare Supplies,1,114.8,51.88,4.5,5,864.9,WH-Central,West,Standard Delivery,Delivered,5.0,2,-0.5,0,51.88,0.06,192.2,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0397,0.195,0.362,0.4312,0.2148,0.0225
ORD-2024-1841,2024-01-20,2024-01-21,Corporate,Healthcare Supplies,5,595.7,55.97,6.4,5,663.8,WH-North,East,Standard Delivery,Delayed,1.0,1,1.4,1,11.19,0.0843,103.72,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0506,0.2649,0.2131,0.5339,0.3193,0.0385,0.0342
ORD-2024-1813,2024-03-14,2024-03-16,Small Business,Office Supplies,4,149.82,74.75,6.3,5,1355.0,WH-North,North,Standard Delivery,Delivered,5.0,2,1.3,1,18.69,0.0552,215.08,0,0,0,1,0,0,0,1,0,0,1,0,0,0.038,0.0561,0.2966,0.5249,0.704,0.071,0.0202
ORD-2024-1977,2024-02-27,2024-02-28,Consumer,Industrial Machinery,1,1339.83,58.9,7.1,5,1113.1,WH-West,East,Standard Delivery,Delivered,3.0,1,2.1,1,58.9,0.0529,156.77,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.6133,0.2262,0.5973,0.5693,0.2452,0.0191
ORD-2024-2234,2024-06-04,2024-06-07,Corporate,Office Supplies,1,38.9,44.17,8.6,5,534.4,WH-East,North,Standard Delivery,Delayed,1.0,3,3.6,1,44.17,0.0827,62.14,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0042,0.1607,0.733,0.2472,0.1814,0.0334
ORD-2024-2141,2024-04-25,2024-04-29,Consumer,Electronics,4,1106.45,55.2,6.7,5,723.1,WH-North,Central,Standard Delivery,Delivered,4.0,4,1.7,1,13.8,0.0763,107.93,0,0,0,1,1,0,0,0,1,0,0,0,0,0.038,0.5041,0.2097,0.5611,0.3523,0.0498,0.0304
ORD-2024-1422,2024-03-24,2024-03-25,Consumer,Apparel,3,176.7,233.07,5.8,1,1886.88,WH-South,West,Same-Day Courier,Delayed,2.0,1,4.8,1,77.69,0.1235,325.32,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0253,0.0687,1.0,0.4796,1.0,0.3267,0.0531
ORD-2024-1453,2024-04-29,2024-05-01,Small Business,Office Supplies,3,102.99,34.97,6.9,5,333.9,WH-Central,East,Standard Delivery,Delayed,3.0,2,1.9,1,11.66,0.1047,48.39,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0253,0.0342,0.1198,0.5792,0.1356,0.0405,0.0441
ORD-2024-1123,2024-06-07,2024-06-08,Consumer,Office Supplies,2,86.78,44.98,7.4,5,584.1,WH-West,Central,Standard Delivery,Delivered,5.0,1,2.4,1,22.49,0.077,78.93,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0127,0.0266,0.1643,0.6244,0.2749,0.0875,0.0307
ORD-2024-1935,2024-01-03,2024-01-04,Consumer,Healthcare Supplies,1,122.39,74.57,1.2,2,372.3,WH-South,South,Express Air,Delivered,5.0,1,-0.8,0,74.57,0.2003,310.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0433,0.2958,0.0633,0.157,0.3131,0.0901
ORD-2024-1898,2024-04-05,2024-04-07,Consumer,Office Supplies,1,39.19,178.78,3.3,1,1110.8,WH-Central,North,Same-Day Courier,Delivered,5.0,2,2.3,1,178.78,0.1609,336.61,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0043,0.7588,0.2534,0.568,0.7647,0.0711
ORD-2024-2195,2024-04-25,2024-04-27,Home Office,Office Supplies,2,87.43,45.73,5.0,5,583.7,WH-Central,North,Standard Delivery,Delivered,4.0,2,0.0,0,22.86,0.0783,116.74,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0127,0.0269,0.1676,0.4072,0.2747,0.0891,0.0313
ORD-2024-1705,2024-04-14,2024-04-17,Small Business,Healthcare Supplies,3,340.05,63.1,7.0,5,1202.1,WH-North,West,Standard Delivery,Delayed,3.0,3,2.0,1,21.03,0.0525,171.73,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0253,0.1452,0.2448,0.5882,0.6189,0.0811,0.0189
ORD-2024-1308,2024-01-11,2024-01-15,Home Office,Apparel,3,193.19,46.03,6.2,7,369.1,WH-Central,East,Standard Delivery,Delivered,5.0,4,-0.8,0,15.34,0.1247,59.53,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0253,0.0764,0.169,0.5158,0.1552,0.0565,0.0537
ORD-2024-1196,2024-03-21,2024-03-25,Corporate,Industrial Machinery,3,2165.61,187.33,3.9,2,1309.2,WH-East,West,Express Air,Delivered,4.0,4,1.9,1,62.44,0.1431,335.69,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0253,1.0,0.7968,0.3077,0.6785,0.2606,0.0626
ORD-2024-1333,2024-05-19,2024-05-23,Consumer,Office Supplies,2,65.44,42.47,7.0,5,662.9,WH-West,South,Standard Delivery,Delayed,1.0,4,2.0,1,21.24,0.0641,94.7,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0127,0.0166,0.1532,0.5882,0.3188,0.082,0.0245
ORD-2024-1420,2024-03-17,2024-03-21,Home Office,Office Supplies,2,71.59,34.59,4.6,5,310.3,WH-North,South,Standard Delivery,Delivered,5.0,4,-0.4,0,17.3,0.1115,67.46,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0127,0.0195,0.1181,0.371,0.1225,0.065,0.0473
ORD-2024-2035,2024-03-23,2024-03-24,Corporate,Electronics,1,284.27,68.45,6.9,5,1309.8,WH-South,North,Standard Delivery,Delivered,5.0,1,1.9,1,68.45,0.0523,189.83,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.1191,0.2686,0.5792,0.6788,0.2866,0.0188
ORD-2024-1254,2024-05-27,2024-05-30,Consumer,Office Supplies,1,38.1,52.96,7.6,7,550.6,WH-North,Central,Ground Freight,Delayed,2.0,3,0.6,1,52.96,0.0962,72.45,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0038,0.1998,0.6425,0.2563,0.2195,0.04
ORD-2024-1523,2024-06-14,2024-06-16,Home Office,Healthcare Supplies,3,342.01,63.53,5.0,5,1014.7,WH-East,South,Standard Delivery,Delivered,4.0,2,0.0,0,21.18,0.0626,202.94,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0253,0.1461,0.2467,0.4072,0.5146,0.0818,0.0238
ORD-2024-1910,2024-03-15,2024-03-17,Corporate,Industrial Machinery,2,2165.61,58.17,4.3,5,937.3,WH-East,South,Standard Delivery,Delivered,5.0,2,-0.7,0,29.08,0.0621,217.98,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0127,1.0,0.2229,0.3439,0.4715,0.116,0.0235
ORD-2024-1605,2024-03-20,2024-03-24,Corporate,Electronics,5,1553.74,186.47,2.6,2,1886.88,WH-East,South,Express Air,Delayed,2.0,4,0.6,1,37.29,0.0988,725.72,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0506,0.7135,0.793,0.19,1.0,0.1516,0.0412
ORD-2024-1289,2024-06-10,2024-06-13,Corporate,Office Supplies,4,143.29,124.45,3.8,2,780.1,WH-East,Central,Express Air,Delivered,5.0,3,1.8,1,31.11,0.1595,205.29,1,0,0,0,0,1,0,0,1,0,0,0,0,0.038,0.0531,0.5174,0.2986,0.384,0.1248,0.0705
ORD-2024-1296,2024-02-28,2024-03-01,Home Office,Apparel,1,76.2,33.7,4.2,5,422.0,WH-South,North,Standard Delivery,Delivered,5.0,2,-0.8,0,33.7,0.0799,100.48,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0217,0.1142,0.3348,0.1847,0.136,0.0321
ORD-2024-1987,2024-02-27,2024-02-29,Consumer,Electronics,1,243.58,116.01,1.3,1,470.0,WH-South,North,Same-Day Courier,Delivered,4.0,2,0.3,1,116.01,0.2468,361.54,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.1,0.4799,0.0724,0.2114,0.4927,0.1125
ORD-2024-1741,2024-04-10,2024-04-13,Consumer,Electronics,1,280.34,211.85,5.2,2,1684.6,WH-West,South,Express Air,Returned,1.0,3,3.2,1,211.85,0.1258,323.96,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.1172,0.9057,0.4253,0.8874,0.908,0.0542
ORD-2024-1712,2024-01-25,2024-01-27,Corporate,Apparel,2,124.08,70.73,8.1,5,1112.2,WH-Central,North,Standard Delivery,Returned,1.0,2,3.1,1,35.36,0.0636,137.31,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0127,0.0441,0.2787,0.6878,0.5688,0.1432,0.0242
ORD-2024-2223,2024-03-14,2024-03-17,Small Business,Apparel,3,208.79,58.04,3.5,5,762.6,WH-West,North,Standard Delivery,Delivered,5.0,3,-1.5,0,19.35,0.0761,217.89,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0253,0.0837,0.2223,0.2715,0.3742,0.0738,0.0303
ORD-2024-1029,2024-01-02,2024-01-04,Consumer,Office Supplies,1,33.09,49.08,5.8,5,647.3,WH-Central,Central,Standard Delivery,Delivered,4.0,2,0.8,1,49.08,0.0758,111.6,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0015,0.1825,0.4796,0.3101,0.2027,0.0301
ORD-2024-1634,2024-02-25,2024-02-26,Consumer,Electronics,2,454.89,59.06,6.0,5,1056.4,WH-Central,North,Standard Delivery,Delayed,1.0,1,1.0,1,29.53,0.0559,176.07,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0127,0.199,0.2269,0.4977,0.5378,0.118,0.0205
ORD-2024-1355,2024-03-13,2024-03-16,Corporate,Office Supplies,5,190.46,50.62,4.9,5,609.6,WH-East,East,Standard Delivery,Delivered,4.0,3,-0.1,0,10.12,0.083,124.41,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0506,0.0752,0.1894,0.3982,0.2891,0.0338,0.0336
ORD-2024-1031,2024-04-10,2024-04-13,Consumer,Apparel,1,69.95,204.28,5.1,2,1524.8,WH-South,West,Express Air,Delayed,2.0,3,3.1,1,204.28,0.134,298.98,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0187,0.8721,0.4163,0.7985,0.8752,0.0582
ORD-2024-1806,2024-02-23,2024-02-27,Small Business,Office Supplies,1,32.28,71.32,5.8,5,1147.9,WH-East,South,Standard Delivery,Delayed,1.0,4,0.8,1,71.32,0.0621,197.91,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0011,0.2813,0.4796,0.5887,0.2991,0.0235
ORD-2024-1672,2024-05-04,2024-05-08,Consumer,Industrial Machinery,3,2165.61,102.87,4.9,2,367.3,WH-East,North,Express Air,Delivered,4.0,4,2.9,1,34.29,0.2801,74.96,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0253,1.0,0.4215,0.3982,0.1542,0.1386,0.1286
ORD-2024-1851,2024-04-19,2024-04-20,Corporate,Office Supplies,2,63.34,156.61,1.5,1,627.0,WH-West,South,Same-Day Courier,Delivered,3.0,1,0.5,1,78.31,0.2498,418.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0127,0.0156,0.6603,0.0905,0.2988,0.3293,0.114
ORD-2024-1070,2024-02-23,2024-02-25,Home Office,Electronics,2,444.0,147.2,1.8,2,1021.7,WH-South,South,Express Air,Delivered,4.0,2,-0.2,0,73.6,0.1441,567.61,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0127,0.1939,0.6185,0.1176,0.5185,0.3089,0.063
ORD-2024-2131,2024-01-25,2024-01-27,Corporate,Apparel,1,64.61,88.51,9.8,7,1242.4,WH-East,North,Ground Freight,Delivered,4.0,2,2.8,1,88.51,0.0712,126.78,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0162,0.3577,0.8416,0.6413,0.3735,0.0279
ORD-2024-1478,2024-03-07,2024-03-09,Small Business,Apparel,8,551.68,86.2,6.9,7,811.0,WH-East,West,Ground Freight,Delivered,4.0,2,-0.1,0,10.78,0.1063,117.54,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0886,0.2443,0.3474,0.5792,0.4012,0.0367,0.0448
ORD-2024-2088,2024-03-13,2024-03-14,Small Business,Electronics,2,517.83,146.96,2.9,2,922.5,WH-North,North,Express Air,Delivered,4.0,1,0.9,1,73.48,0.1593,318.1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0127,0.2284,0.6174,0.2172,0.4632,0.3084,0.0704
ORD-2024-1598,2024-02-05,2024-02-07,Consumer,Apparel,2,150.31,171.78,3.9,2,1417.2,WH-West,North,Express Air,Delivered,5.0,2,1.9,1,85.89,0.1212,363.38,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.0564,0.7277,0.3077,0.7386,0.3622,0.052
ORD-2024-1722,2024-03-10,2024-03-12,Consumer,Electronics,2,613.13,47.23,7.0,7,336.1,WH-North,North,Ground Freight,Delivered,4.0,2,0.0,0,23.62,0.1405,48.01,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.2731,0.1743,0.5882,0.1369,0.0923,0.0613
ORD-2024-1581,2024-05-09,2024-05-13,Small Business,Industrial Machinery,1,1429.49,36.23,5.7,5,412.6,WH-North,Central,Standard Delivery,Delayed,2.0,4,0.7,1,36.23,0.0878,72.39,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.6553,0.1254,0.4706,0.1794,0.147,0.0359
ORD-2024-1923,2024-06-10,2024-06-12,Home Office,Apparel,1,71.14,148.08,3.2,2,912.2,WH-North,North,Express Air,Delayed,3.0,2,1.2,1,148.08,0.1623,285.06,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0193,0.6224,0.2443,0.4575,0.6317,0.0718
ORD-2024-1527,2024-02-08,2024-02-10,Consumer,Office Supplies,1,38.06,43.31,5.3,5,519.0,WH-South,East,Standard Delivery,Delivered,5.0,2,0.3,1,43.31,0.0834,97.92,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0038,0.1569,0.4344,0.2387,0.1777,0.0338
ORD-2024-2146,2024-01-25,2024-01-29,Home Office,Electronics,5,1151.04,103.29,1.3,2,484.7,WH-North,East,Express Air,Delivered,5.0,4,-0.7,0,20.66,0.2131,372.85,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0506,0.5249,0.4234,0.0724,0.2196,0.0795,0.0963
ORD-2024-1113,2024-04-13,2024-04-15,Home Office,Industrial Machinery,1,1426.85,125.61,1.8,2,949.2,WH-South,West,Express Air,Delivered,3.0,2,-0.2,0,125.61,0.1323,527.33,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.6541,0.5225,0.1176,0.4781,0.5343,0.0574
ORD-2024-1998,2024-05-20,2024-05-21,Small Business,Industrial Machinery,1,1445.9,37.01,3.4,5,482.2,WH-South,North,Standard Delivery,Delivered,4.0,1,-1.6,0,37.01,0.0768,141.82,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.663,0.1289,0.2624,0.2182,0.1504,0.0306
ORD-2024-1435,2024-03-26,2024-03-30,Corporate,Apparel,1,57.99,114.72,2.5,2,686.3,WH-East,North,Express Air,Delivered,5.0,4,0.5,1,114.72,0.1672,274.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0131,0.4742,0.181,0.3318,0.4871,0.0742
ORD-2024-2239,2024-02-12,2024-02-16,Consumer,Office Supplies,1,30.68,123.74,8.6,7,1783.3,WH-West,East,Ground Freight,Delivered,3.0,4,1.6,1,123.74,0.0694,207.36,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0003,0.5142,0.733,0.9423,0.5262,0.027
ORD-2024-1497,2024-04-16,2024-04-20,Consumer,Electronics,1,228.13,62.02,9.4,7,714.3,WH-North,South,Ground Freight,Delayed,1.0,4,2.4,1,62.02,0.0868,75.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0928,0.24,0.8054,0.3474,0.2588,0.0354
ORD-2024-1107,2024-01-11,2024-01-13,Home Office,Office Supplies,4,167.71,58.77,6.4,5,727.9,WH-East,South,Standard Delivery,Delivered,4.0,2,1.4,1,14.69,0.0807,113.73,0,0,0,1,0,0,1,0,0,0,0,1,0,0.038,0.0645,0.2256,0.5339,0.3549,0.0536,0.0325
ORD-2024-1988,2024-05-21,2024-05-24,Consumer,Electronics,2,615.73,162.37,4.0,2,1137.2,WH-South,North,Express Air,Delivered,4.0,3,2.0,1,81.18,0.1428,284.3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.2743,0.6859,0.3167,0.5827,0.3418,0.0624
ORD-2024-2018,2024-01-15,2024-01-18,Small Business,Electronics,8,1744.77,231.69,2.9,2,1518.8,WH-West,North,Express Air,Delivered,3.0,3,0.9,1,28.96,0.1525,523.72,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0886,0.8029,0.9939,0.2172,0.7951,0.1155,0.0671
ORD-2024-1667,2024-01-16,2024-01-19,Consumer,Industrial Machinery,2,2097.15,108.35,8.6,7,1471.5,WH-North,North,Ground Freight,Delivered,5.0,3,1.6,1,54.18,0.0736,171.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.9679,0.4459,0.733,0.7688,0.2248,0.0291
ORD-2024-2174,2024-06-10,2024-06-14,Corporate,Electronics,3,922.67,82.1,2.1,2,334.7,WH-North,East,Express Air,Delivered,4.0,4,0.1,1,27.37,0.2453,159.38,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0253,0.418,0.3292,0.1448,0.1361,0.1086,0.1118
ORD-2024-2148,2024-03-09,2024-03-12,Home Office,Industrial Machinery,2,2165.61,142.68,3.4,2,969.0,WH-North,East,Express Air,Delivered,5.0,3,1.4,1,71.34,0.1472,285.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0127,1.0,0.5984,0.2624,0.4891,0.2991,0.0645
ORD-2024-1746,2024-04-15,2024-04-17,Consumer,Healthcare Supplies,1,100.79,74.37,2.7,2,383.2,WH-East,East,Express Air,Delayed,2.0,2,0.7,1,74.37,0.1941,141.93,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0332,0.2949,0.1991,0.1631,0.3123,0.0871
ORD-2024-1451,2024-05-23,2024-05-26,Corporate,Office Supplies,3,125.16,43.11,4.9,5,596.8,WH-North,West,Standard Delivery,Delivered,5.0,3,-0.1,0,14.37,0.0722,121.8,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0253,0.0446,0.156,0.3982,0.282,0.0523,0.0284
ORD-2024-1934,2024-05-15,2024-05-17,Consumer,Industrial Machinery,1,1164.28,50.26,4.4,5,679.4,WH-West,West,Standard Delivery,Delivered,4.0,2,-0.6,0,50.26,0.074,154.41,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.5311,0.1878,0.3529,0.3279,0.2078,0.0293
ORD-2024-1429,2024-06-02,2024-06-03,Consumer,Industrial Machinery,3,2165.61,72.41,1.4,2,227.1,WH-South,South,Express Air,Delivered,5.0,1,-0.6,0,24.14,0.3188,162.21,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0253,1.0,0.2862,0.0814,0.0762,0.0946,0.1472
ORD-2024-1261,2024-01-08,2024-01-09,Small Business,Apparel,4,286.33,51.04,6.6,7,301.1,WH-South,North,Ground Freight,Delivered,4.0,1,-0.4,0,12.76,0.1695,45.62,0,1,0,0,0,0,0,1,0,0,1,0,0,0.038,0.12,0.1912,0.552,0.1174,0.0453,0.0753
ORD-2024-1816,2024-03-10,2024-03-11,Corporate,Electronics,8,1757.85,39.44,4.4,5,235.6,WH-South,East,Standard Delivery,Delivered,5.0,1,-0.6,0,4.93,0.1674,53.55,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0886,0.8091,0.1397,0.3529,0.0809,0.0114,0.0743
ORD-2024-1553,2024-04-01,2024-04-02,Corporate,Electronics,1,294.19,79.73,1.9,2,437.5,WH-East,South,Express Air,Delivered,4.0,1,-0.1,0,79.73,0.1822,230.26,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.1237,0.3187,0.1267,0.1933,0.3355,0.0814
ORD-2024-2133,2024-05-28,2024-05-31,Consumer,Office Supplies,2,62.27,33.09,6.5,5,384.9,WH-North,South,Standard Delivery,Delayed,2.0,3,1.5,1,16.55,0.086,59.22,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0127,0.0151,0.1115,0.543,0.164,0.0617,0.035
ORD-2024-1174,2024-05-12,2024-05-15,Corporate,Healthcare Supplies,2,222.58,65.44,4.3,5,957.7,WH-Central,Central,Standard Delivery,Delivered,4.0,3,-0.7,0,32.72,0.0683,222.72,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0127,0.0902,0.2552,0.3439,0.4828,0.1318,0.0265
ORD-2024-1862,2024-05-24,2024-05-26,Corporate,Electronics,1,254.49,75.45,6.5,5,1257.2,WH-East,West,Standard Delivery,Delivered,3.0,2,1.5,1,75.45,0.06,193.42,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.1051,0.2997,0.543,0.6495,0.317,0.0225
